Citywide,,
Backing Unsafely,47,761
Bike Lane,146,1904
Bus Lane,380,5213
Cell Phone,1827,37237
Commercial Veh on Pkwy,262,3207
Cruising For Passengers,1,69
Disobey Traffic Control Device,12025,192595
Driving Too Slow,3,52
Equipment,1135,27436
Equipment (Other),5,91
Excessive Noise,2,5
Fail to Keep Right,7,106
Fail to yield Right of Way to Pedestrian,8239,81615
Failure to Signal,986,16946
Failure to yield Right of Way to Vehicle,2,95
Following Too Closely,72,1015
Improper Passing,165,2726
Improper Taxi Pickup,48,1938
Improper Turn,5158,84561
Improper/Missing Plates,74,1269
Lamps and Other Equipment on Bicycle,7,124
Motorcycle (Other),28,2101
Not Giving R of W to Veh.,96,1458
Obstructed Plate,476,8349
One Way Street,182,5305
Overheight,9,119
Overlength,7,63
Overweight,12,128
Overwidth,0,0
Pavement Markings,29,362
Red Light,4180,68944
School Bus,74,2335
Scooter In NYC,0,51
Seat Belt,2679,68066
Speeding,8913,148776
Spillback,95,6325
TBTA Rule,0,2
Tints,1863,42360
TLC (Other),0,40
Truck Route,206,1682
Uninspected,194,3158
Uninsured,617,10975
Unlicensed Operator,2908,49170
Unregistered,732,11205
Unsafe Lane Change,277,4421
Other Movers,5024,90697
TOTAL Movers,59192,985057
