Brooklyn North,,
Backing Unsafely,27,291
Brake Lights (Defect.or  Improper),467,4263
"Bus Lane, Driving in",0,0
Cell Phone,1296,14470
Commercial Veh on Pkwy,5,5
Defective Brakes,9,29
Disobey Sign,1230,13063
Equipment (Other),43,409
Fail to Keep Right,2,25
Fail to Signal,255,2572
Fail to Stop on Signal,563,4884
Following Too Closely,4,62
Headlights (Defect. or Improper),608,6210
Improper Lights,12,892
Improper Passing,60,773
Improper Turn,437,4285
Improper/Missing Plates,33,407
Not Giving R of W to Pedes.,41,475
Not Giving R of W to Veh.,20,234
One Way Street,68,869
Pavement Markings,255,2774
Safety Belt,1234,12457
"School Bus, Passing Stopped",16,126
Speeding,382,2541
Spillback,25,261
Tinted Windows,887,9987
Truck Routes,51,546
U-Turn,25,231
Uninspected,74,837
Uninsured,756,7843
Unlicensed Operator,723,7240
Unregistered,197,1941
Unsafe Lane Change,11,120
Other Movers,688,6674
TOTAL Movers,10504,107796
