Queens South,,
Backing Unsafely,6,90
Brake Lights (Defect.or  Improper),174,3410
"Bus Lane, Driving in",0,0
Cell Phone,398,9841
Commercial Veh on Pkwy,0,1
Defective Brakes,0,16
Disobey Sign,584,10262
Equipment (Other),1,154
Fail to Keep Right,1,19
Fail to Signal,27,553
Fail to Stop on Signal,128,2362
Following Too Closely,3,44
Headlights (Defect. or Improper),133,1511
Improper Lights,71,1121
Improper Passing,7,300
Improper Turn,386,6445
Improper/Missing Plates,4,138
Not Giving R of W to Pedes.,16,675
Not Giving R of W to Veh.,11,224
One Way Street,7,127
Pavement Markings,130,2043
Safety Belt,651,13476
"School Bus, Passing Stopped",4,168
Speeding,56,1102
Spillback,3,65
Tinted Windows,918,18432
Truck Routes,10,445
U-Turn,7,245
Uninspected,57,758
Uninsured,461,6959
Unlicensed Operator,377,6976
Unregistered,67,928
Unsafe Lane Change,9,140
Other Movers,149,3085
TOTAL Movers,4856,92115
