Manhattan North,,
Backing Unsafely,9,112
Brake Lights (Defect.or  Improper),338,5106
"Bus Lane, Driving in",7,45
Cell Phone,1074,19106
Commercial Veh on Pkwy,2,24
Defective Brakes,12,149
Disobey Sign,791,12479
Equipment (Other),70,940
Fail to Keep Right,4,36
Fail to Signal,99,1358
Fail to Stop on Signal,297,4247
Following Too Closely,2,46
Headlights (Defect. or Improper),273,3068
Improper Lights,0,32
Improper Passing,9,195
Improper Turn,420,5682
Improper/Missing Plates,8,213
Not Giving R of W to Pedes.,109,2545
Not Giving R of W to Veh.,15,127
One Way Street,31,978
Pavement Markings,169,1834
Safety Belt,533,11759
"School Bus, Passing Stopped",10,549
Speeding,33,1454
Spillback,12,399
Tinted Windows,229,3892
Truck Routes,54,1349
U-Turn,59,674
Uninspected,32,439
Uninsured,252,3730
Unlicensed Operator,175,2932
Unregistered,50,708
Unsafe Lane Change,30,415
Other Movers,130,3090
TOTAL Movers,5338,89712
