"Moving Violations",,
"75th Precinct",,
"  August ",,
075sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,26
"Brake Lights (Defect.or Improper)",14,113
"Bus Lane, Driving in",0,0
"Cell Phone",101,719
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",101,579
"Disobey Traffic Control Device",114,1133
"Equipment (Other)",4,83
"Fail to Keep Right",0,2
"Fail to Signal",32,420
"Following Too Closely",4,21
"Headlights (Defect. or Improper)",6,93
"Improper Lights",0,1
"Improper Passing",6,72
"Improper Turn",80,577
"Improper/Missing Plates",2,34
"Not Giving R of W to Pedes.",28,308
"Not Giving R of W to Veh.",1,28
"One Way Street",3,19
"Pavement Markings",9,34
"Safety Belt",209,1790
"School Bus, Passing Stopped",0,13
Speeding,48,380
Spillback,1,14
"Tinted Windows",166,1861
"Truck Routes",0,4
U-Turn,0,22
Uninspected,10,86
Uninsured,45,378
"Unlicensed Operator",105,940
Unregistered,24,282
"Unsafe Lane Change",1,18
"Other Movers",147,1500
"075TOTAL Movers ",1262,11550
,,
"* All figures are preliminary and subject to change.",,
