"Moving Violations",,
"70th Precinct",,
"  August ",,
070sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,22
"Brake Lights (Defect.or Improper)",0,3
"Bus Lane, Driving in",0,0
"Cell Phone",93,1056
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",78,538
"Disobey Traffic Control Device",148,1528
"Equipment (Other)",22,140
"Fail to Keep Right",0,0
"Fail to Signal",0,19
"Following Too Closely",2,8
"Headlights (Defect. or Improper)",0,2
"Improper Lights",6,75
"Improper Passing",9,123
"Improper Turn",63,1429
"Improper/Missing Plates",0,11
"Not Giving R of W to Pedes.",59,728
"Not Giving R of W to Veh.",6,124
"One Way Street",0,2
"Pavement Markings",0,0
"Safety Belt",149,1608
"School Bus, Passing Stopped",1,31
Speeding,63,351
Spillback,1,20
"Tinted Windows",72,847
"Truck Routes",0,10
U-Turn,0,5
Uninspected,6,18
Uninsured,74,532
"Unlicensed Operator",83,783
Unregistered,11,103
"Unsafe Lane Change",28,233
"Other Movers",72,471
"070TOTAL Movers ",1047,10820
,,
"* All figures are preliminary and subject to change.",,
