"Moving Violations",,
"40th Precinct",,
"  August ",,
040sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,6
"Brake Lights (Defect.or Improper)",32,465
"Bus Lane, Driving in",0,0
"Cell Phone",62,470
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",56,413
"Disobey Traffic Control Device",191,1199
"Equipment (Other)",9,115
"Fail to Keep Right",0,9
"Fail to Signal",6,58
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",40,539
"Improper Lights",0,1
"Improper Passing",1,26
"Improper Turn",126,908
"Improper/Missing Plates",3,35
"Not Giving R of W to Pedes.",12,438
"Not Giving R of W to Veh.",1,18
"One Way Street",4,31
"Pavement Markings",20,90
"Safety Belt",48,426
"School Bus, Passing Stopped",0,17
Speeding,84,616
Spillback,0,9
"Tinted Windows",69,825
"Truck Routes",0,0
U-Turn,5,43
Uninspected,4,16
Uninsured,59,685
"Unlicensed Operator",61,544
Unregistered,9,125
"Unsafe Lane Change",3,15
"Other Movers",24,221
"040TOTAL Movers ",929,8366
,,
"* All figures are preliminary and subject to change.",,
