"Moving Violations",,
"88th Precinct",,
"  August ",,
088sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,8
"Brake Lights (Defect.or Improper)",13,122
"Bus Lane, Driving in",0,0
"Cell Phone",130,1075
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,1
"Disobey Steady Red Signal",40,519
"Disobey Traffic Control Device",224,1243
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",4,68
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",24,183
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",13,119
"Improper/Missing Plates",1,10
"Not Giving R of W to Pedes.",9,48
"Not Giving R of W to Veh.",1,13
"One Way Street",0,9
"Pavement Markings",9,127
"Safety Belt",32,699
"School Bus, Passing Stopped",0,10
Speeding,3,71
Spillback,4,4
"Tinted Windows",4,84
"Truck Routes",1,2
U-Turn,0,0
Uninspected,4,31
Uninsured,33,264
"Unlicensed Operator",40,200
Unregistered,7,67
"Unsafe Lane Change",1,2
"Other Movers",22,263
"088TOTAL Movers ",619,5245
,,
"* All figures are preliminary and subject to change.",,
