Staten Island,,
  August ,,
pbsisum,,
"","",""
Backing Unsafely,4,28
Brake Lights (Defect.or Improper),50,571
"Bus Lane, Driving in",1,29
Cell Phone,337,2108
Commercial Veh on Pkwy,1,21
Defective Brakes,1,17
Disobey Steady Red Signal,250,1439
Disobey Traffic Control Device,749,5120
Equipment (Other),17,164
Fail to Keep Right,0,20
Fail to Signal,363,2391
Following Too Closely,11,70
Headlights (Defect. or Improper),48,617
Improper Lights,10,41
Improper Passing,12,104
Improper Turn,18,279
Improper/Missing Plates,43,298
Not Giving R of W to Pedes.,47,536
Not Giving R of W to Veh.,25,154
One Way Street,5,45
Pavement Markings,74,765
Safety Belt,416,2899
"School Bus, Passing Stopped",1,79
Speeding,747,4319
Spillback,1,16
Tinted Windows,258,3399
Truck Routes,7,61
U-Turn,14,149
Uninspected,22,188
Uninsured,182,1545
Unlicensed Operator,377,2945
Unregistered,44,438
Unsafe Lane Change,22,138
Other Movers,284,2045
PBSITOTAL Movers ,4441,33038
