"Moving Violations",,
"49th Precinct",,
"  August ",,
049sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",2,5
"Brake Lights (Defect.or Improper)",37,444
"Bus Lane, Driving in",1,2
"Cell Phone",45,450
"Commercial Veh on Pkwy",4,8
"Defective Brakes",0,0
"Disobey Steady Red Signal",7,114
"Disobey Traffic Control Device",182,1094
"Equipment (Other)",1,7
"Fail to Keep Right",0,4
"Fail to Signal",18,167
"Following Too Closely",0,7
"Headlights (Defect. or Improper)",18,227
"Improper Lights",2,8
"Improper Passing",3,8
"Improper Turn",18,250
"Improper/Missing Plates",0,24
"Not Giving R of W to Pedes.",6,242
"Not Giving R of W to Veh.",1,19
"One Way Street",1,9
"Pavement Markings",11,47
"Safety Belt",75,866
"School Bus, Passing Stopped",0,15
Speeding,44,368
Spillback,1,2
"Tinted Windows",81,703
"Truck Routes",0,2
U-Turn,0,81
Uninspected,7,16
Uninsured,34,272
"Unlicensed Operator",54,500
Unregistered,9,125
"Unsafe Lane Change",1,30
"Other Movers",17,168
"049TOTAL Movers ",680,6284
,,
"* All figures are preliminary and subject to change.",,
