Brooklyn South,,
 January ,,
pbbssum,,
"","",""
Backing Unsafely,22,22
Brake Lights (Defect.or Improper),62,62
"Bus Lane, Driving in",11,11
Cell Phone,718,718
Commercial Veh on Pkwy,10,10
Defective Brakes,1,1
Disobey Steady Red Signal,566,566
Disobey Traffic Control Device,1591,1591
Equipment (Other),24,24
Fail to Keep Right,1,1
Fail to Signal,189,189
Following Too Closely,10,10
Headlights (Defect. or Improper),113,113
Improper Lights,7,7
Improper Passing,55,55
Improper Turn,418,418
Improper/Missing Plates,121,121
Not Giving R of W to Pedes.,475,475
Not Giving R of W to Veh.,74,74
One Way Street,26,26
Pavement Markings,117,117
Safety Belt,697,697
"School Bus, Passing Stopped",124,124
Speeding,364,364
Spillback,13,13
Tinted Windows,1542,1542
Truck Routes,17,17
U-Turn,36,36
Uninspected,51,51
Uninsured,339,339
Unlicensed Operator,577,577
Unregistered,116,116
Unsafe Lane Change,46,46
Other Movers,453,453
PBBSTOTAL Movers ,8986,8986
