Staten Island,,
Backing Unsafely,1,22
Brake Lights (Defect.or  Improper),227,1972
"Bus Lane, Driving in",1,1
Cell Phone,251,5656
Commercial Veh on Pkwy,1,27
Defective Brakes,0,3
Disobey Sign,111,1917
Equipment (Other),39,533
Fail to Keep Right,4,37
Fail to Signal,14,444
Fail to Stop on Signal,70,1129
Following Too Closely,2,48
Headlights (Defect. or Improper),147,1186
Improper Lights,5,32
Improper Passing,11,139
Improper Turn,27,354
Improper/Missing Plates,17,265
Not Giving R of W to Pedes.,1,63
Not Giving R of W to Veh.,3,95
One Way Street,3,77
Pavement Markings,68,832
Safety Belt,491,4362
"School Bus, Passing Stopped",7,95
Speeding,156,2883
Spillback,0,37
Tinted Windows,292,3828
Truck Routes,0,40
U-Turn,10,139
Uninspected,28,446
Uninsured,204,3285
Unlicensed Operator,157,2448
Unregistered,37,535
Unsafe Lane Change,3,77
Other Movers,191,1517
TOTAL Movers,2579,34524
