Manhattan North,,
Backing Unsafely,11,62
Bike Lane,39,162
Bus Lane,75,623
Cell Phone,386,3640
Commercial Veh on Pkwy,0,3
Cruising For Passengers,0,0
Disobey Traffic Control Device,2145,20877
Driving Too Slow,0,0
Equipment,109,1597
Equipment (Other),1,3
Excessive Noise,0,0
Fail to Keep Right,2,10
Fail to yield Right of Way to Pedestrian,1129,9964
Failure to Signal,31,463
Failure to yield Right of Way to Vehicle,0,10
Following Too Closely,0,8
Improper Passing,5,88
Improper Taxi Pickup,2,38
Improper Turn,1519,16855
Improper/Missing Plates,3,59
Lamps and Other Equipment on Bicycle,2,10
Motorcycle (Other),3,79
Not Giving R of W to Veh.,11,63
Obstructed Plate,31,490
One Way Street,37,332
Overheight,0,1
Overlength,0,0
Overweight,0,1
Overwidth,0,0
Pavement Markings,0,5
Red Light,864,9771
School Bus,7,255
Scooter In NYC,0,0
Seat Belt,579,5454
Speeding,756,7449
Spillback,5,25
TBTA Rule,0,1
Tints,169,2543
TLC (Other),4,39
Truck Route,0,40
Uninspected,14,139
Uninsured,42,422
Unlicensed Operator,256,2785
Unregistered,44,444
Unsafe Lane Change,13,123
Other Movers,714,6260
TOTAL Movers,9008,91193
