Bronx,,
Backing Unsafely,7,141
Bike Lane,4,132
Bus Lane,22,351
Cell Phone,306,5201
Commercial Veh on Pkwy,1,22
Cruising For Passengers,0,0
Disobey Traffic Control Device,1696,23362
Driving Too Slow,0,1
Equipment,232,3867
Equipment (Other),0,3
Excessive Noise,0,1
Fail to Keep Right,0,16
Fail to yield Right of Way to Pedestrian,1652,8391
Failure to Signal,163,1837
Failure to yield Right of Way to Vehicle,0,2
Following Too Closely,17,77
Improper Passing,17,198
Improper Taxi Pickup,2,6
Improper Turn,860,10470
Improper/Missing Plates,15,244
Lamps and Other Equipment on Bicycle,3,19
Motorcycle (Other),4,140
Not Giving R of W to Veh.,12,172
Obstructed Plate,124,1435
One Way Street,28,476
Overheight,0,0
Overlength,0,3
Overweight,0,0
Overwidth,0,0
Pavement Markings,1,37
Red Light,458,6314
School Bus,20,429
Scooter In NYC,0,22
Seat Belt,365,6694
Speeding,1168,11735
Spillback,11,87
TBTA Rule,0,0
Tints,413,5713
TLC (Other),0,0
Truck Route,2,108
Uninspected,33,371
Uninsured,175,2249
Unlicensed Operator,669,7527
Unregistered,197,2273
Unsafe Lane Change,40,582
Other Movers,593,7891
TOTAL Movers,9310,108599
