Manhattan South,,
Backing Unsafely,12,87
Brake Lights (Defect.or  Improper),253,1917
"Bus Lane, Driving in",18,213
Cell Phone,1493,15145
Commercial Veh on Pkwy,0,0
Defective Brakes,0,24
Disobey Sign,1177,10484
Equipment (Other),5,69
Fail to Keep Right,2,40
Fail to Signal,74,970
Fail to Stop on Signal,503,4899
Following Too Closely,1,32
Headlights (Defect. or Improper),259,1842
Improper Lights,24,298
Improper Passing,15,245
Improper Turn,986,10783
Improper/Missing Plates,2,37
Not Giving R of W to Pedes.,155,2023
Not Giving R of W to Veh.,5,81
One Way Street,66,930
Pavement Markings,114,1191
Safety Belt,1543,12607
"School Bus, Passing Stopped",2,173
Speeding,15,221
Spillback,121,1625
Tinted Windows,116,1434
Truck Routes,76,532
U-Turn,21,449
Uninspected,28,338
Uninsured,327,3731
Unlicensed Operator,235,2240
Unregistered,72,755
Unsafe Lane Change,56,1133
Other Movers,408,4056
TOTAL Movers,8184,80604
