Manhattan North,,
Backing Unsafely,7,59
Brake Lights (Defect.or  Improper),379,2183
"Bus Lane, Driving in",5,11
Cell Phone,1769,9057
Commercial Veh on Pkwy,1,4
Defective Brakes,11,51
Disobey Sign,818,5117
Equipment (Other),62,311
Fail to Keep Right,2,13
Fail to Signal,181,850
Fail to Stop on Signal,296,1605
Following Too Closely,4,12
Headlights (Defect. or Improper),301,1917
Improper Lights,0,2
Improper Passing,6,40
Improper Turn,808,3051
Improper/Missing Plates,11,73
Not Giving R of W to Pedes.,380,1252
Not Giving R of W to Veh.,4,49
One Way Street,69,329
Pavement Markings,242,1292
Safety Belt,1273,5627
"School Bus, Passing Stopped",11,58
Speeding,290,1239
Spillback,3,135
Tinted Windows,234,1792
Truck Routes,126,624
U-Turn,96,528
Uninspected,31,276
Uninsured,375,1915
Unlicensed Operator,289,1405
Unregistered,83,384
Unsafe Lane Change,52,203
Other Movers,334,1541
TOTAL Movers,8553,43005
