
"Transportation Bureau",,
"December ",,
cotsum,,
"","",""
"Backing Unsafely",2,91
"Brake Lights (Defect.or Improper)",37,863
"Bus Lane, Driving in",2,1480
"Cell Phone",207,4698
"Commercial Veh on Pkwy",221,2256
"Defective Brakes",0,74
"Disobey Steady Red Signal",50,3453
"Disobey Traffic Control Device",615,17668
"Equipment (Other)",334,7453
"Fail to Keep Right",12,61
"Fail to Signal",248,2616
"Following Too Closely",63,676
"Headlights (Defect. or Improper)",58,477
"Improper Lights",16,167
"Improper Passing",8,827
"Improper Turn",179,5831
"Improper/Missing Plates",16,543
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",18,1579
"Not Giving R of W to Veh.",28,355
"OBSTRUCTED PLATE",14,656
"One Way Street",6,1050
"Pavement Markings",195,2972
"Safety Belt",367,6416
"School Bus, Passing Stopped",1,421
Speeding,4711,86224
Spillback,4,244
"Tinted Windows",278,7950
"Truck Routes",103,1076
U-Turn,2,27
Uninspected,72,1122
Uninsured,75,1198
"Unlicensed Operator",330,5430
Unregistered,99,1602
"Unsafe Lane Change",112,1335
"Other Movers",1221,24725
"TCDTOTAL Movers ",9704,193616
"* Transportation Bureau is a citywide unit whose activity is not tracked by Precinct.",,

