Brooklyn South,,
December ,,
pbbssum,,
"","",""
Backing Unsafely,11,198
Brake Lights (Defect.or Improper),18,491
"Bus Lane, Driving in",9,77
Cell Phone,682,13515
Commercial Veh on Pkwy,6,92
Defective Brakes,0,3
Disobey Steady Red Signal,822,10751
Disobey Traffic Control Device,1538,22598
Equipment (Other),32,1082
Fail to Keep Right,0,5
Fail to Signal,98,2461
Following Too Closely,2,29
Headlights (Defect. or Improper),39,589
Improper Lights,3,39
Improper Passing,37,756
Improper Turn,467,6908
Improper/Missing Plates,35,698
Lamps and Other Equipment on Bicycle,8,74
Not Giving R of W to Pedes.,682,9302
Not Giving R of W to Veh.,43,674
OBSTRUCTED PLATE,63,1051
One Way Street,10,306
Pavement Markings,201,2078
Safety Belt,906,15106
"School Bus, Passing Stopped",28,450
Speeding,410,9542
Spillback,11,134
Tinted Windows,742,13359
Truck Routes,19,340
U-Turn,52,531
Uninspected,17,493
Uninsured,235,3123
Unlicensed Operator,476,8443
Unregistered,90,1440
Unsafe Lane Change,45,623
Other Movers,865,11722
PBBSTOTAL Movers ,8702,139083
,,
