Staten Island,,
December ,,
pbsisum,,
"","",""
Backing Unsafely,7,58
Brake Lights (Defect.or Improper),44,507
"Bus Lane, Driving in",0,23
Cell Phone,197,3349
Commercial Veh on Pkwy,1,12
Defective Brakes,0,6
Disobey Steady Red Signal,287,3217
Disobey Traffic Control Device,796,10490
Equipment (Other),12,185
Fail to Keep Right,0,14
Fail to Signal,249,3730
Following Too Closely,3,108
Headlights (Defect. or Improper),42,552
Improper Lights,1,16
Improper Passing,13,200
Improper Turn,52,655
Improper/Missing Plates,23,502
Lamps and Other Equipment on Bicycle,0,1
Not Giving R of W to Pedes.,86,1412
Not Giving R of W to Veh.,22,297
OBSTRUCTED PLATE,16,213
One Way Street,10,106
Pavement Markings,157,1324
Safety Belt,350,5926
"School Bus, Passing Stopped",27,312
Speeding,386,7731
Spillback,0,9
Tinted Windows,216,2994
Truck Routes,1,5
U-Turn,14,168
Uninspected,22,322
Uninsured,150,2083
Unlicensed Operator,295,4595
Unregistered,37,597
Unsafe Lane Change,74,435
Other Movers,499,6201
PBSITOTAL Movers ,4089,58355
