Staten Island,,
Backing Unsafely,6,6
Brake Lights (Defect.or  Improper),257,257
"Bus Lane, Driving in",14,14
Cell Phone,243,243
Commercial Veh on Pkwy,3,3
Defective Brakes,0,0
Disobey Sign,598,598
Equipment (Other),66,66
Fail to Keep Right,7,7
Fail to Signal,222,222
Fail to Stop on Signal,166,166
Following Too Closely,7,7
Headlights (Defect. or Improper),261,261
Improper Lights,8,8
Improper Passing,6,6
Improper Turn,31,31
Improper/Missing Plates,40,40
Not Giving R of W to Pedes.,28,28
Not Giving R of W to Veh.,16,16
One Way Street,8,8
Pavement Markings,238,238
Safety Belt,225,225
"School Bus, Passing Stopped",5,5
Speeding,534,534
Spillback,1,1
Tinted Windows,214,214
Truck Routes,19,19
U-Turn,29,29
Uninspected,107,107
Uninsured,357,357
Unlicensed Operator,413,413
Unregistered,65,65
Unsafe Lane Change,9,9
Other Movers,201,201
TOTAL Movers,4404,4404
