Brooklyn North,,
Backing Unsafely,35,59
Brake Lights (Defect.or  Improper),540,1059
"Bus Lane, Driving in",1,1
Cell Phone,1309,2664
Commercial Veh on Pkwy,1,1
Defective Brakes,4,8
Disobey Sign,1179,2545
Equipment (Other),17,36
Fail to Keep Right,4,12
Fail to Signal,191,426
Fail to Stop on Signal,679,1317
Following Too Closely,7,17
Headlights (Defect. or Improper),718,1559
Improper Lights,8,12
Improper Passing,63,152
Improper Turn,529,1010
Improper/Missing Plates,36,90
Not Giving R of W to Pedes.,214,324
Not Giving R of W to Veh.,54,89
One Way Street,77,142
Pavement Markings,362,815
Safety Belt,925,1964
"School Bus, Passing Stopped",4,13
Speeding,304,550
Spillback,24,44
Tinted Windows,1169,2289
Truck Routes,40,70
U-Turn,42,92
Uninspected,81,226
Uninsured,708,1434
Unlicensed Operator,650,1348
Unregistered,183,390
Unsafe Lane Change,9,20
Other Movers,1031,1720
TOTAL Movers,11198,22498
