Manhattan North,,
Backing Unsafely,14,38
Brake Lights (Defect.or  Improper),431,815
"Bus Lane, Driving in",7,14
Cell Phone,1206,2769
Commercial Veh on Pkwy,3,3
Defective Brakes,8,9
Disobey Sign,968,2162
Equipment (Other),20,67
Fail to Keep Right,1,9
Fail to Signal,267,519
Fail to Stop on Signal,424,809
Following Too Closely,2,3
Headlights (Defect. or Improper),338,720
Improper Lights,3,6
Improper Passing,7,23
Improper Turn,1057,2156
Improper/Missing Plates,18,39
Not Giving R of W to Pedes.,567,1004
Not Giving R of W to Veh.,14,30
One Way Street,39,108
Pavement Markings,248,515
Safety Belt,681,1383
"School Bus, Passing Stopped",14,26
Speeding,250,414
Spillback,7,11
Tinted Windows,298,677
Truck Routes,117,220
U-Turn,233,334
Uninspected,48,145
Uninsured,344,652
Unlicensed Operator,249,544
Unregistered,113,221
Unsafe Lane Change,44,100
Other Movers,386,784
TOTAL Movers,8426,17329
