Manhattan South,,
Backing Unsafely,13,89
Brake Lights (Defect.or Improper),118,847
"Bus Lane, Driving in",8,107
Cell Phone,970,6568
Commercial Veh on Pkwy,0,1
Defective Brakes,1,2
Disobey Steady Red Signal,796,4753
Disobey Traffic Control Device,1816,13573
Equipment (Other),18,134
Fail to Keep Right,1,16
Fail to Signal,258,2449
Following Too Closely,1,21
Headlights (Defect. or Improper),91,780
Improper Lights,2,121
Improper Passing,40,336
Improper Turn,1619,10250
Improper/Missing Plates,32,396
Not Giving R of W to Pedes.,742,3829
Not Giving R of W to Veh.,9,82
OBSTRUCTED PLATE,11,23
One Way Street,74,454
Pavement Markings,97,853
Safety Belt,667,4326
"School Bus, Passing Stopped",4,48
Speeding,179,926
Spillback,102,829
Tinted Windows,230,2062
Truck Routes,36,228
U-Turn,68,515
Uninspected,2,68
Uninsured,152,1097
Unlicensed Operator,207,1628
Unregistered,56,477
Unsafe Lane Change,184,1417
Other Movers,599,3857
TOTAL Movers,9203,63162
