Brooklyn North,,
Backing Unsafely,15,252
Brake Lights (Defect.or  Improper),413,3238
"Bus Lane, Driving in",0,2
Cell Phone,1363,18035
Commercial Veh on Pkwy,0,16
Defective Brakes,4,62
Disobey Sign,1213,12262
Equipment (Other),45,434
Fail to Keep Right,3,43
Fail to Signal,191,1870
Fail to Stop on Signal,373,4236
Following Too Closely,3,70
Headlights (Defect. or Improper),323,2532
Improper Lights,19,336
Improper Passing,29,437
Improper Turn,364,3489
Improper/Missing Plates,30,341
Not Giving R of W to Pedes.,33,423
Not Giving R of W to Veh.,27,211
One Way Street,81,777
Pavement Markings,222,2124
Safety Belt,1050,15059
"School Bus, Passing Stopped",7,152
Speeding,61,692
Spillback,45,539
Tinted Windows,756,7302
Truck Routes,69,970
U-Turn,17,258
Uninspected,99,919
Uninsured,746,8751
Unlicensed Operator,574,6763
Unregistered,166,1965
Unsafe Lane Change,12,153
Other Movers,524,5964
TOTAL Movers,8877,100677
