Queens North,,
Backing Unsafely,7,84
Brake Lights (Defect.or  Improper),66,681
"Bus Lane, Driving in",0,1
Cell Phone,2012,20546
Commercial Veh on Pkwy,0,0
Defective Brakes,1,12
Disobey Sign,1297,12352
Equipment (Other),26,503
Fail to Keep Right,4,28
Fail to Signal,43,872
Fail to Stop on Signal,355,4191
Following Too Closely,2,38
Headlights (Defect. or Improper),34,375
Improper Lights,67,1251
Improper Passing,8,167
Improper Turn,125,1511
Improper/Missing Plates,14,186
Not Giving R of W to Pedes.,140,1557
Not Giving R of W to Veh.,25,219
One Way Street,95,581
Pavement Markings,116,1082
Safety Belt,2019,26129
"School Bus, Passing Stopped",18,210
Speeding,574,4781
Spillback,33,159
Tinted Windows,570,6374
Truck Routes,220,1624
U-Turn,15,280
Uninspected,44,435
Uninsured,468,6729
Unlicensed Operator,721,7637
Unregistered,34,496
Unsafe Lane Change,18,122
Other Movers,427,3951
TOTAL Movers,9598,105164
