"Moving Violations",,
"34th Precinct",,
September,,
034sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",7,48
"Bus Lane, Driving in",0,0
"Cell Phone",30,250
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,2
"Disobey Steady Red Signal",39,250
"Disobey Traffic Control Device",162,1954
"Equipment (Other)",9,142
"Fail to Keep Right",2,10
"Fail to Signal",6,94
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",6,67
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",54,434
"Improper/Missing Plates",0,9
"Not Giving R of W to Pedes.",10,181
"Not Giving R of W to Veh.",1,6
"One Way Street",0,1
"Pavement Markings",1,22
"Safety Belt",20,163
"School Bus, Passing Stopped",3,16
Speeding,20,156
Spillback,1,1
"Tinted Windows",6,155
"Truck Routes",0,1
U-Turn,7,64
Uninspected,0,10
Uninsured,7,113
"Unlicensed Operator",24,249
Unregistered,9,57
"Unsafe Lane Change",0,2
"Other Movers",48,373
"034TOTAL Movers ",472,4835
,,
"* All figures are preliminary and subject to change.",,
