"Moving Violations",,
"106th Precinct",,
September,,
106sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,8
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",40,452
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",103,826
"Disobey Traffic Control Device",155,1176
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",1,1
"Improper Lights",8,78
"Improper Passing",7,37
"Improper Turn",133,1506
"Improper/Missing Plates",1,3
"Not Giving R of W to Pedes.",5,162
"Not Giving R of W to Veh.",1,38
"One Way Street",3,26
"Pavement Markings",2,63
"Safety Belt",150,1212
"School Bus, Passing Stopped",4,11
Speeding,27,227
Spillback,1,12
"Tinted Windows",23,402
"Truck Routes",3,39
U-Turn,0,0
Uninspected,10,90
Uninsured,132,897
"Unlicensed Operator",64,518
Unregistered,21,106
"Unsafe Lane Change",0,7
"Other Movers",44,393
"106TOTAL Movers ",938,8290
,,
"* All figures are preliminary and subject to change.",,
