"Moving Violations",,
"40th Precinct",,
September,,
040sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,6
"Brake Lights (Defect.or Improper)",52,517
"Bus Lane, Driving in",0,0
"Cell Phone",86,556
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",43,456
"Disobey Traffic Control Device",138,1337
"Equipment (Other)",2,117
"Fail to Keep Right",0,9
"Fail to Signal",0,58
"Following Too Closely",1,4
"Headlights (Defect. or Improper)",31,570
"Improper Lights",0,1
"Improper Passing",0,26
"Improper Turn",127,1035
"Improper/Missing Plates",2,37
"Not Giving R of W to Pedes.",30,468
"Not Giving R of W to Veh.",1,19
"One Way Street",2,33
"Pavement Markings",2,92
"Safety Belt",89,515
"School Bus, Passing Stopped",3,20
Speeding,53,669
Spillback,0,9
"Tinted Windows",41,866
"Truck Routes",0,0
U-Turn,4,47
Uninspected,0,16
Uninsured,44,729
"Unlicensed Operator",42,586
Unregistered,7,132
"Unsafe Lane Change",0,15
"Other Movers",19,240
"040TOTAL Movers ",819,9185
,,
"* All figures are preliminary and subject to change.",,
