"Moving Violations",,
"6th Precinct",,
September,,
006sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,17
"Brake Lights (Defect.or Improper)",3,36
"Bus Lane, Driving in",0,0
"Cell Phone",117,900
"Commercial Veh on Pkwy",0,3
"Defective Brakes",0,0
"Disobey Steady Red Signal",65,937
"Disobey Traffic Control Device",114,1052
"Equipment (Other)",0,0
"Fail to Keep Right",2,4
"Fail to Signal",40,357
"Following Too Closely",1,3
"Headlights (Defect. or Improper)",8,51
"Improper Lights",1,1
"Improper Passing",28,164
"Improper Turn",83,758
"Improper/Missing Plates",0,3
"Not Giving R of W to Pedes.",86,775
"Not Giving R of W to Veh.",2,23
"One Way Street",16,109
"Pavement Markings",0,13
"Safety Belt",135,701
"School Bus, Passing Stopped",2,7
Speeding,15,119
Spillback,1,7
"Tinted Windows",4,88
"Truck Routes",0,0
U-Turn,1,12
Uninspected,0,1
Uninsured,13,117
"Unlicensed Operator",27,225
Unregistered,1,7
"Unsafe Lane Change",32,217
"Other Movers",27,273
"006TOTAL Movers ",824,6980
,,
"* All figures are preliminary and subject to change.",,
