Brooklyn North,,
Backing Unsafely,27,51
Brake Lights (Defect.or Improper),364,619
"Bus Lane, Driving in",41,69
Cell Phone,1057,1747
Commercial Veh on Pkwy,0,0
Defective Brakes,0,0
Disobey Steady Red Signal,755,1301
Disobey Traffic Control Device,1882,3175
Equipment (Other),22,62
Fail to Keep Right,6,7
Fail to Signal,407,647
Following Too Closely,10,13
Headlights (Defect. or Improper),405,826
Improper Lights,1,1
Improper Passing,82,106
Improper Turn,703,1051
Improper/Missing Plates,24,38
Not Giving R of W to Pedes.,207,316
Not Giving R of W to Veh.,74,124
One Way Street,47,116
Pavement Markings,177,248
Safety Belt,1056,1808
"School Bus, Passing Stopped",7,13
Speeding,245,560
Spillback,17,28
Tinted Windows,1237,2014
Truck Routes,43,69
U-Turn,38,51
Uninspected,37,84
Uninsured,460,843
Unlicensed Operator,640,1139
Unregistered,145,261
Unsafe Lane Change,12,22
Other Movers,722,1295
TOTAL Movers,10950,18704
