Brooklyn South,,
Backing Unsafely,8,130
Brake Lights (Defect.or  Improper),164,1424
"Bus Lane, Driving in",0,11
Cell Phone,1743,12116
Commercial Veh on Pkwy,2,52
Defective Brakes,1,10
Disobey Sign,970,7438
Equipment (Other),24,151
Fail to Keep Right,5,19
Fail to Signal,153,1011
Fail to Stop on Signal,502,3179
Following Too Closely,3,36
Headlights (Defect. or Improper),91,1039
Improper Lights,45,303
Improper Passing,69,347
Improper Turn,466,3223
Improper/Missing Plates,33,204
Not Giving R of W to Pedes.,268,1283
Not Giving R of W to Veh.,42,250
One Way Street,91,372
Pavement Markings,285,1524
Safety Belt,1940,10953
"School Bus, Passing Stopped",18,71
Speeding,228,1388
Spillback,38,209
Tinted Windows,973,8877
Truck Routes,55,674
U-Turn,53,526
Uninspected,41,298
Uninsured,760,5085
Unlicensed Operator,579,3877
Unregistered,171,842
Unsafe Lane Change,30,186
Other Movers,555,2839
TOTAL Movers,10406,69947
