Manhattan South,,
Backing Unsafely,9,34
Brake Lights (Defect.or  Improper),188,879
"Bus Lane, Driving in",19,109
Cell Phone,1540,5923
Commercial Veh on Pkwy,0,0
Defective Brakes,1,6
Disobey Sign,1584,6325
Equipment (Other),44,140
Fail to Keep Right,2,16
Fail to Signal,156,673
Fail to Stop on Signal,419,1893
Following Too Closely,7,21
Headlights (Defect. or Improper),296,1350
Improper Lights,26,134
Improper Passing,74,124
Improper Turn,1136,5044
Improper/Missing Plates,4,26
Not Giving R of W to Pedes.,241,844
Not Giving R of W to Veh.,5,60
One Way Street,57,285
Pavement Markings,173,530
Safety Belt,1272,4679
"School Bus, Passing Stopped",86,218
Speeding,12,71
Spillback,225,952
Tinted Windows,306,1052
Truck Routes,39,171
U-Turn,56,260
Uninspected,44,266
Uninsured,539,1934
Unlicensed Operator,292,1140
Unregistered,85,402
Unsafe Lane Change,94,425
Other Movers,670,2303
TOTAL Movers,9701,38289
