Citywide,,
December ,,
citysum,,
"","",""
Backing Unsafely,106,1311
Brake Lights (Defect.or Improper),749,11167
"Bus Lane, Driving in",53,1948
Cell Phone,5090,75900
Commercial Veh on Pkwy,132,1820
Defective Brakes,47,260
Disobey Steady Red Signal,4754,59201
Disobey Traffic Control Device,14917,194388
Equipment (Other),924,13974
Fail to Keep Right,12,234
Fail to Signal,1684,23195
Following Too Closely,75,959
Headlights (Defect. or Improper),838,10649
Improper Lights,133,1661
Improper Passing,249,3897
Improper Turn,6408,82360
Improper/Missing Plates,556,5979
Not Giving R of W to Pedes.,3595,42385
Not Giving R of W to Veh.,234,3864
OBSTRUCTED PLATE,1022,2772
One Way Street,213,3866
Pavement Markings,1185,14435
Safety Belt,4124,77955
"School Bus, Passing Stopped",154,3420
Speeding,11301,137260
Spillback,190,2544
Tinted Windows,5425,75128
Truck Routes,574,3859
U-Turn,280,3609
Uninspected,215,3797
Uninsured,2103,28388
Unlicensed Operator,4372,56330
Unregistered,819,11401
Unsafe Lane Change,399,5670
Other Movers,5329,77117
CitywideTOTAL Movers ,78261,1042703
,,
