Queens South,,
Backing Unsafely,6,73
Brake Lights (Defect.or  Improper),280,2975
"Bus Lane, Driving in",0,0
Cell Phone,789,8632
Commercial Veh on Pkwy,0,1
Defective Brakes,1,11
Disobey Sign,766,8659
Equipment (Other),12,144
Fail to Keep Right,1,17
Fail to Signal,51,485
Fail to Stop on Signal,173,2029
Following Too Closely,4,39
Headlights (Defect. or Improper),123,1229
Improper Lights,94,963
Improper Passing,38,273
Improper Turn,445,5503
Improper/Missing Plates,14,125
Not Giving R of W to Pedes.,23,523
Not Giving R of W to Veh.,34,181
One Way Street,11,113
Pavement Markings,198,1761
Safety Belt,1146,11833
"School Bus, Passing Stopped",1,155
Speeding,82,965
Spillback,0,59
Tinted Windows,1066,16409
Truck Routes,6,422
U-Turn,8,232
Uninspected,58,660
Uninsured,618,5905
Unlicensed Operator,600,5998
Unregistered,79,785
Unsafe Lane Change,15,117
Other Movers,194,2631
TOTAL Movers,6936,79907
