Staten Island,,
Backing Unsafely,2,42
Brake Lights (Defect.or Improper),51,777
"Bus Lane, Driving in",4,49
Cell Phone,254,3143
Commercial Veh on Pkwy,4,58
Defective Brakes,0,17
Disobey Steady Red Signal,194,2329
Disobey Traffic Control Device,676,8323
Equipment (Other),19,232
Fail to Keep Right,3,24
Fail to Signal,338,3884
Following Too Closely,9,120
Headlights (Defect. or Improper),103,872
Improper Lights,6,54
Improper Passing,10,192
Improper Turn,32,513
Improper/Missing Plates,20,391
Not Giving R of W to Pedes.,62,849
Not Giving R of W to Veh.,28,297
One Way Street,3,69
Pavement Markings,97,1229
Safety Belt,290,4448
"School Bus, Passing Stopped",13,166
Speeding,563,7234
Spillback,0,19
Tinted Windows,187,4260
Truck Routes,3,95
U-Turn,23,262
Uninspected,25,261
Uninsured,207,2335
Unlicensed Operator,346,4436
Unregistered,52,621
Unsafe Lane Change,26,238
Other Movers,208,3084
TOTAL Movers,3858,50923
