Bronx,,
Backing Unsafely,10,92
Bike Lane,4,32
Bus Lane,34,251
Cell Phone,617,2883
Commercial Veh on Pkwy,3,19
Cruising For Passengers,0,0
Disobey Traffic Control Device,2699,13588
Driving Too Slow,0,0
Equipment,469,2170
Equipment (Other),1,1
Excessive Noise,0,1
Fail to Keep Right,2,9
Fail to yield Right of Way to Pedestrian,794,3654
Failure to Signal,154,1014
Failure to yield Right of Way to Vehicle,0,0
Following Too Closely,5,35
Improper Passing,19,91
Improper Taxi Pickup,0,2
Improper Turn,1172,6186
Improper/Missing Plates,27,113
Lamps and Other Equipment on Bicycle,6,13
Motorcycle (Other),12,25
Not Giving R of W to Veh.,29,99
Obstructed Plate,146,783
One Way Street,63,279
Overheight,0,0
Overlength,0,1
Overweight,0,0
Overwidth,0,0
Pavement Markings,2,14
Red Light,706,3578
School Bus,123,321
Scooter In NYC,2,4
Seat Belt,928,3488
Speeding,1338,6436
Spillback,15,50
TBTA Rule,0,0
Tints,627,3440
TLC (Other),0,0
Truck Route,12,94
Uninspected,30,158
Uninsured,244,1242
Unlicensed Operator,872,4117
Unregistered,269,1146
Unsafe Lane Change,59,332
Other Movers,929,3941
TOTAL Movers,12422,59702
