Transportation Bureau,,
Backing Unsafely,12,54
Bike Lane,6,17
Bus Lane,155,1112
Cell Phone,261,1046
Commercial Veh on Pkwy,211,1004
Cruising For Passengers,10,31
Disobey Traffic Control Device,2873,15291
Driving Too Slow,4,12
Equipment,981,3534
Equipment (Other),1,5
Excessive Noise,0,0
Fail to Keep Right,1,3
Fail to yield Right of Way to Pedestrian,334,1032
Failure to Signal,270,1415
Failure to yield Right of Way to Vehicle,4,7
Following Too Closely,52,272
Improper Passing,61,218
Improper Taxi Pickup,180,719
Improper Turn,1477,5598
Improper/Missing Plates,38,89
Lamps and Other Equipment on Bicycle,0,0
Motorcycle (Other),116,178
Not Giving R of W to Veh.,23,173
Obstructed Plate,193,787
One Way Street,235,944
Overheight,6,38
Overlength,5,20
Overweight,13,46
Overwidth,0,0
Pavement Markings,13,69
Red Light,326,1139
School Bus,14,85
Scooter In NYC,0,0
Seat Belt,754,2461
Speeding,7018,29636
Spillback,756,3364
TBTA Rule,0,0
Tints,2019,7956
TLC (Other),0,0
Truck Route,36,164
Uninspected,105,382
Uninsured,153,697
Unlicensed Operator,709,2835
Unregistered,199,841
Unsafe Lane Change,172,818
Other Movers,1638,6259
TOTAL Movers,21434,90351
