"Moving Violations",,
"114th Precinct",,
"    July ",,
114sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,10
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",95,810
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",91,532
"Disobey Traffic Control Device",341,2149
"Equipment (Other)",51,169
"Fail to Keep Right",0,0
"Fail to Signal",6,122
"Following Too Closely",0,4
"Headlights (Defect. or Improper)",0,0
"Improper Lights",37,203
"Improper Passing",3,22
"Improper Turn",37,326
"Improper/Missing Plates",17,58
"Lamps and Other Equipment on Bicycle",0,4
"Not Giving R of W to Pedes.",29,371
"Not Giving R of W to Veh.",1,22
"OBSTRUCTED PLATE",8,40
"One Way Street",1,8
"Pavement Markings",12,85
"Safety Belt",154,1019
"School Bus, Passing Stopped",0,5
Speeding,89,435
Spillback,0,6
"Tinted Windows",127,1085
"Truck Routes",10,27
U-Turn,0,0
Uninspected,2,12
Uninsured,7,126
"Unlicensed Operator",71,510
Unregistered,14,67
"Unsafe Lane Change",2,10
"Other Movers",86,850
"114TOTAL Movers ",1291,9087
,,
"* All figures are preliminary and subject to change.",,
