"Moving Violations",,
"46th Precinct",,
"    July ",,
046sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",3,19
"Brake Lights (Defect.or Improper)",10,146
"Bus Lane, Driving in",1,8
"Cell Phone",48,449
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,4
"Disobey Steady Red Signal",41,567
"Disobey Traffic Control Device",150,1709
"Equipment (Other)",0,9
"Fail to Keep Right",0,0
"Fail to Signal",2,85
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",12,125
"Improper Lights",0,3
"Improper Passing",0,1
"Improper Turn",62,762
"Improper/Missing Plates",9,52
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",10,303
"Not Giving R of W to Veh.",0,9
"OBSTRUCTED PLATE",9,73
"One Way Street",0,3
"Pavement Markings",5,53
"Safety Belt",62,450
"School Bus, Passing Stopped",0,10
Speeding,43,728
Spillback,0,0
"Tinted Windows",162,1525
"Truck Routes",1,2
U-Turn,0,31
Uninspected,6,27
Uninsured,52,438
"Unlicensed Operator",54,577
Unregistered,19,148
"Unsafe Lane Change",1,13
"Other Movers",142,980
"046TOTAL Movers ",904,9310
,,
"* All figures are preliminary and subject to change.",,
