"Moving Violations",,
"69th Precinct",,
"    July ",,
069sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,3
"Brake Lights (Defect.or Improper)",4,45
"Bus Lane, Driving in",0,0
"Cell Phone",65,599
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",27,182
"Disobey Traffic Control Device",112,944
"Equipment (Other)",3,31
"Fail to Keep Right",0,0
"Fail to Signal",4,4
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",3,41
"Improper Lights",0,0
"Improper Passing",1,81
"Improper Turn",61,575
"Improper/Missing Plates",0,0
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",21,233
"Not Giving R of W to Veh.",0,6
"OBSTRUCTED PLATE",10,85
"One Way Street",1,1
"Pavement Markings",0,0
"Safety Belt",128,810
"School Bus, Passing Stopped",0,18
Speeding,43,332
Spillback,0,1
"Tinted Windows",102,849
"Truck Routes",0,17
U-Turn,1,1
Uninspected,5,41
Uninsured,14,160
"Unlicensed Operator",37,304
Unregistered,11,105
"Unsafe Lane Change",0,2
"Other Movers",89,546
"069TOTAL Movers ",743,6016
,,
"* All figures are preliminary and subject to change.",,
