"Moving Violations",,
"94th Precinct",,
"    July ",,
094sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",2,38
"Bus Lane, Driving in",0,0
"Cell Phone",40,349
"Commercial Veh on Pkwy",3,3
"Defective Brakes",0,1
"Disobey Steady Red Signal",94,591
"Disobey Traffic Control Device",121,996
"Equipment (Other)",3,22
"Fail to Keep Right",1,7
"Fail to Signal",14,110
"Following Too Closely",1,2
"Headlights (Defect. or Improper)",0,26
"Improper Lights",0,0
"Improper Passing",1,11
"Improper Turn",31,222
"Improper/Missing Plates",0,16
"Lamps and Other Equipment on Bicycle",0,3
"Not Giving R of W to Pedes.",7,97
"Not Giving R of W to Veh.",1,15
"OBSTRUCTED PLATE",4,42
"One Way Street",0,8
"Pavement Markings",0,15
"Safety Belt",52,527
"School Bus, Passing Stopped",1,5
Speeding,77,515
Spillback,0,0
"Tinted Windows",52,427
"Truck Routes",8,37
U-Turn,0,3
Uninspected,5,53
Uninsured,17,120
"Unlicensed Operator",21,212
Unregistered,12,84
"Unsafe Lane Change",2,7
"Other Movers",57,473
"094TOTAL Movers ",627,5042
,,
"* All figures are preliminary and subject to change.",,
