Patrol Bureau,,
    July ,,
patrolsum,,
"","",""
Backing Unsafely,77,692
Brake Lights (Defect.or Improper),514,4483
"Bus Lane, Driving in",35,234
Cell Phone,5382,42162
Commercial Veh on Pkwy,41,147
Defective Brakes,5,49
Disobey Steady Red Signal,5460,38887
Disobey Traffic Control Device,13276,102672
Equipment (Other),544,3687
Fail to Keep Right,11,133
Fail to Signal,1222,11036
Following Too Closely,29,228
Headlights (Defect. or Improper),398,4243
Improper Lights,116,841
Improper Passing,227,1867
Improper Turn,6572,51222
Improper/Missing Plates,285,2585
Lamps and Other Equipment on Bicycle,57,265
Not Giving R of W to Pedes.,3123,30234
Not Giving R of W to Veh.,174,1546
OBSTRUCTED PLATE,378,3095
One Way Street,318,1933
Pavement Markings,758,6309
Safety Belt,6101,43714
"School Bus, Passing Stopped",36,1586
Speeding,4958,37261
Spillback,100,1379
Tinted Windows,4113,37652
Truck Routes,135,1111
U-Turn,134,1719
Uninspected,186,1848
Uninsured,1420,12513
Unlicensed Operator,3714,29533
Unregistered,729,5823
Unsafe Lane Change,296,2571
Other Movers,5311,38683
PATROLTOTAL Movers ,66235,523943
