Citywide,,
    July ,,
citysum,,
"","",""
Backing Unsafely,81,751
Brake Lights (Defect.or Improper),595,5001
"Bus Lane, Driving in",120,1094
Cell Phone,5725,45303
Commercial Veh on Pkwy,259,1241
Defective Brakes,7,121
Disobey Steady Red Signal,5651,40818
Disobey Traffic Control Device,14498,113811
Equipment (Other),1143,8526
Fail to Keep Right,14,172
Fail to Signal,1448,12562
Following Too Closely,79,635
Headlights (Defect. or Improper),421,4399
Improper Lights,130,937
Improper Passing,290,2355
Improper Turn,7047,54456
Improper/Missing Plates,324,2894
Lamps and Other Equipment on Bicycle,57,265
Not Giving R of W to Pedes.,3497,31516
Not Giving R of W to Veh.,220,1762
OBSTRUCTED PLATE,453,3571
One Way Street,423,2671
Pavement Markings,761,8261
Safety Belt,6782,47610
"School Bus, Passing Stopped",36,2000
Speeding,12333,92354
Spillback,135,1560
Tinted Windows,4727,41845
Truck Routes,175,1833
U-Turn,136,1737
Uninspected,287,2430
Uninsured,1520,13237
Unlicensed Operator,4156,32797
Unregistered,863,6716
Unsafe Lane Change,410,3315
Other Movers,7366,53408
CitywideTOTAL Movers ,82169,643964
