"Moving Violations",,
"120th Precinct",,
"  August ",,
120sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,10
"Brake Lights (Defect.or Improper)",19,134
"Bus Lane, Driving in",0,0
"Cell Phone",71,543
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",65,787
"Disobey Traffic Control Device",111,1159
"Equipment (Other)",6,43
"Fail to Keep Right",2,2
"Fail to Signal",53,400
"Following Too Closely",2,17
"Headlights (Defect. or Improper)",10,113
"Improper Lights",0,1
"Improper Passing",10,72
"Improper Turn",2,31
"Improper/Missing Plates",8,51
"Lamps and Other Equipment on Bicycle",0,1
"Not Giving R of W to Pedes.",22,275
"Not Giving R of W to Veh.",3,49
"OBSTRUCTED PLATE",4,71
"One Way Street",2,8
"Pavement Markings",0,19
"Safety Belt",83,737
"School Bus, Passing Stopped",0,60
Speeding,100,842
Spillback,0,0
"Tinted Windows",83,813
"Truck Routes",0,0
U-Turn,0,0
Uninspected,2,27
Uninsured,16,223
"Unlicensed Operator",122,949
Unregistered,3,70
"Unsafe Lane Change",0,15
"Other Movers",166,925
"120TOTAL Movers ",965,8448
,,
"* All figures are preliminary and subject to change.",,
