"Moving Violations",,
"67th Precinct",,
"  August ",,
067sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,1
"Brake Lights (Defect.or Improper)",1,26
"Bus Lane, Driving in",0,7
"Cell Phone",67,391
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",44,472
"Disobey Traffic Control Device",91,974
"Equipment (Other)",3,4
"Fail to Keep Right",0,2
"Fail to Signal",8,216
"Following Too Closely",1,4
"Headlights (Defect. or Improper)",3,55
"Improper Lights",0,1
"Improper Passing",2,45
"Improper Turn",61,508
"Improper/Missing Plates",13,182
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",75,570
"Not Giving R of W to Veh.",8,125
"OBSTRUCTED PLATE",3,32
"One Way Street",0,13
"Pavement Markings",10,85
"Safety Belt",71,691
"School Bus, Passing Stopped",0,24
Speeding,150,922
Spillback,1,16
"Tinted Windows",89,1889
"Truck Routes",1,10
U-Turn,4,68
Uninspected,3,115
Uninsured,21,174
"Unlicensed Operator",78,982
Unregistered,12,156
"Unsafe Lane Change",2,17
"Other Movers",86,643
"067TOTAL Movers ",908,9420
,,
"* All figures are preliminary and subject to change.",,
