Brooklyn North,,
Backing Unsafely,12,125
Brake Lights (Defect.or Improper),103,974
"Bus Lane, Driving in",2,18
Cell Phone,737,6361
Commercial Veh on Pkwy,2,25
Defective Brakes,1,26
Disobey Steady Red Signal,1044,8763
Disobey Traffic Control Device,1973,18330
Equipment (Other),44,459
Fail to Keep Right,3,24
Fail to Signal,203,1620
Following Too Closely,1,33
Headlights (Defect. or Improper),103,1021
Improper Lights,0,25
Improper Passing,31,312
Improper Turn,642,5645
Improper/Missing Plates,43,376
Lamps and Other Equipment on Bicycle,34,97
Not Giving R of W to Pedes.,398,3170
Not Giving R of W to Veh.,10,200
OBSTRUCTED PLATE,35,365
One Way Street,123,799
Pavement Markings,55,472
Safety Belt,1022,8212
"School Bus, Passing Stopped",6,188
Speeding,543,4992
Spillback,5,93
Tinted Windows,523,6101
Truck Routes,27,188
U-Turn,9,122
Uninspected,23,248
Uninsured,221,2167
Unlicensed Operator,585,4942
Unregistered,149,1180
Unsafe Lane Change,7,95
Other Movers,1040,8106
TOTAL Movers,9759,85874
