"Moving Violations",,
"114th Precinct",,
"  August ",,
114sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,11
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",116,926
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",73,605
"Disobey Traffic Control Device",311,2460
"Equipment (Other)",22,191
"Fail to Keep Right",1,1
"Fail to Signal",14,136
"Following Too Closely",0,4
"Headlights (Defect. or Improper)",0,0
"Improper Lights",36,239
"Improper Passing",0,22
"Improper Turn",25,351
"Improper/Missing Plates",5,63
"Lamps and Other Equipment on Bicycle",0,4
"Not Giving R of W to Pedes.",46,417
"Not Giving R of W to Veh.",4,26
"OBSTRUCTED PLATE",7,47
"One Way Street",0,8
"Pavement Markings",8,93
"Safety Belt",193,1212
"School Bus, Passing Stopped",0,5
Speeding,64,499
Spillback,3,9
"Tinted Windows",122,1207
"Truck Routes",8,35
U-Turn,0,0
Uninspected,3,15
Uninsured,15,141
"Unlicensed Operator",67,577
Unregistered,4,71
"Unsafe Lane Change",0,10
"Other Movers",143,993
"114TOTAL Movers ",1291,10378
,,
"* All figures are preliminary and subject to change.",,
