"Moving Violations",,
"40th Precinct",,
"  August ",,
040sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,9
"Brake Lights (Defect.or Improper)",10,98
"Bus Lane, Driving in",0,0
"Cell Phone",114,513
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",105,639
"Disobey Traffic Control Device",260,1990
"Equipment (Other)",9,52
"Fail to Keep Right",0,1
"Fail to Signal",15,101
"Following Too Closely",0,4
"Headlights (Defect. or Improper)",3,163
"Improper Lights",0,0
"Improper Passing",7,27
"Improper Turn",158,890
"Improper/Missing Plates",2,39
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",71,598
"Not Giving R of W to Veh.",5,36
"OBSTRUCTED PLATE",7,53
"One Way Street",4,32
"Pavement Markings",39,133
"Safety Belt",61,492
"School Bus, Passing Stopped",1,15
Speeding,95,782
Spillback,0,7
"Tinted Windows",88,763
"Truck Routes",0,0
U-Turn,7,22
Uninspected,0,8
Uninsured,35,364
"Unlicensed Operator",84,567
Unregistered,20,158
"Unsafe Lane Change",1,21
"Other Movers",66,315
"040TOTAL Movers ",1269,8892
,,
"* All figures are preliminary and subject to change.",,
