"Moving Violations",,
"48th Precinct",,
"  August ",,
048sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",4,16
"Brake Lights (Defect.or Improper)",11,84
"Bus Lane, Driving in",5,8
"Cell Phone",97,631
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",42,384
"Disobey Traffic Control Device",88,713
"Equipment (Other)",0,53
"Fail to Keep Right",0,0
"Fail to Signal",38,292
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",20,114
"Improper Lights",0,1
"Improper Passing",7,15
"Improper Turn",151,1047
"Improper/Missing Plates",7,21
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",33,367
"Not Giving R of W to Veh.",3,43
"OBSTRUCTED PLATE",1,9
"One Way Street",3,22
"Pavement Markings",12,134
"Safety Belt",75,426
"School Bus, Passing Stopped",0,21
Speeding,131,1045
Spillback,3,39
"Tinted Windows",73,799
"Truck Routes",3,33
U-Turn,7,35
Uninspected,1,7
Uninsured,25,217
"Unlicensed Operator",92,623
Unregistered,15,124
"Unsafe Lane Change",3,11
"Other Movers",79,475
"048TOTAL Movers ",1029,7809
,,
"* All figures are preliminary and subject to change.",,
