Staten Island,,
Backing Unsafely,3,45
Brake Lights (Defect.or Improper),42,368
"Bus Lane, Driving in",2,12
Cell Phone,295,2395
Commercial Veh on Pkwy,0,11
Defective Brakes,0,5
Disobey Steady Red Signal,228,2061
Disobey Traffic Control Device,891,7340
Equipment (Other),12,157
Fail to Keep Right,3,10
Fail to Signal,285,2742
Following Too Closely,5,84
Headlights (Defect. or Improper),50,394
Improper Lights,0,11
Improper Passing,14,136
Improper Turn,57,449
Improper/Missing Plates,56,356
Lamps and Other Equipment on Bicycle,0,1
Not Giving R of W to Pedes.,95,1000
Not Giving R of W to Veh.,11,206
OBSTRUCTED PLATE,5,172
One Way Street,9,62
Pavement Markings,4,777
Safety Belt,570,4158
"School Bus, Passing Stopped",3,163
Speeding,690,5061
Spillback,0,8
Tinted Windows,207,2079
Truck Routes,1,4
U-Turn,14,121
Uninspected,23,242
Uninsured,125,1502
Unlicensed Operator,375,3141
Unregistered,39,406
Unsafe Lane Change,37,270
Other Movers,634,3957
TOTAL Movers,4785,39906
