Queens South,,
Backing Unsafely,6,53
Brake Lights (Defect.or Improper),42,339
"Bus Lane, Driving in",0,0
Cell Phone,464,3769
Commercial Veh on Pkwy,4,26
Defective Brakes,2,4
Disobey Steady Red Signal,295,3281
Disobey Traffic Control Device,1323,12382
Equipment (Other),14,193
Fail to Keep Right,0,10
Fail to Signal,57,571
Following Too Closely,1,18
Headlights (Defect. or Improper),18,213
Improper Lights,58,415
Improper Passing,16,197
Improper Turn,547,6866
Improper/Missing Plates,18,199
Lamps and Other Equipment on Bicycle,0,0
Not Giving R of W to Pedes.,170,2102
Not Giving R of W to Veh.,13,146
OBSTRUCTED PLATE,29,329
One Way Street,10,38
Pavement Markings,69,722
Safety Belt,596,4706
"School Bus, Passing Stopped",1,87
Speeding,435,4585
Spillback,6,29
Tinted Windows,390,3945
Truck Routes,50,285
U-Turn,18,176
Uninspected,19,318
Uninsured,163,1969
Unlicensed Operator,483,4538
Unregistered,90,772
Unsafe Lane Change,7,76
Other Movers,598,4773
TOTAL Movers,6012,58132
