"Moving Violations",,
"84th Precinct",,
"  August ",,
084sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,15
"Brake Lights (Defect.or Improper)",9,93
"Bus Lane, Driving in",0,0
"Cell Phone",36,363
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",168,964
"Disobey Traffic Control Device",192,1685
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",24,178
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",8,150
"Improper Lights",0,0
"Improper Passing",9,92
"Improper Turn",64,611
"Improper/Missing Plates",11,83
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",44,392
"Not Giving R of W to Veh.",0,8
"OBSTRUCTED PLATE",0,0
"One Way Street",2,22
"Pavement Markings",31,242
"Safety Belt",82,867
"School Bus, Passing Stopped",0,11
Speeding,18,295
Spillback,2,34
"Tinted Windows",50,625
"Truck Routes",1,3
U-Turn,5,32
Uninspected,2,20
Uninsured,19,192
"Unlicensed Operator",58,364
Unregistered,12,76
"Unsafe Lane Change",0,0
"Other Movers",79,605
"084TOTAL Movers ",928,8023
,,
"* All figures are preliminary and subject to change.",,
