"Moving Violations",,
"77th Precinct",,
"  August ",,
077sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",5,24
"Brake Lights (Defect.or Improper)",9,118
"Bus Lane, Driving in",1,8
"Cell Phone",87,791
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",108,1056
"Disobey Traffic Control Device",292,2611
"Equipment (Other)",2,15
"Fail to Keep Right",0,0
"Fail to Signal",32,153
"Following Too Closely",0,5
"Headlights (Defect. or Improper)",8,144
"Improper Lights",0,0
"Improper Passing",1,18
"Improper Turn",58,733
"Improper/Missing Plates",0,6
"Lamps and Other Equipment on Bicycle",0,7
"Not Giving R of W to Pedes.",26,252
"Not Giving R of W to Veh.",0,16
"OBSTRUCTED PLATE",12,142
"One Way Street",5,35
"Pavement Markings",6,93
"Safety Belt",61,606
"School Bus, Passing Stopped",0,10
Speeding,167,1084
Spillback,2,28
"Tinted Windows",109,962
"Truck Routes",0,1
U-Turn,2,32
Uninspected,2,11
Uninsured,20,177
"Unlicensed Operator",70,563
Unregistered,14,164
"Unsafe Lane Change",1,19
"Other Movers",178,1342
"077TOTAL Movers ",1278,11226
,,
"* All figures are preliminary and subject to change.",,
