Queens North,,
Backing Unsafely,4,46
Brake Lights (Defect.or Improper),8,52
"Bus Lane, Driving in",0,14
Cell Phone,776,6336
Commercial Veh on Pkwy,2,4
Defective Brakes,0,0
Disobey Steady Red Signal,597,4836
Disobey Traffic Control Device,1912,16292
Equipment (Other),107,953
Fail to Keep Right,1,13
Fail to Signal,84,739
Following Too Closely,1,12
Headlights (Defect. or Improper),4,64
Improper Lights,59,362
Improper Passing,28,245
Improper Turn,306,3392
Improper/Missing Plates,20,233
Lamps and Other Equipment on Bicycle,20,108
Not Giving R of W to Pedes.,584,5327
Not Giving R of W to Veh.,21,149
OBSTRUCTED PLATE,32,322
One Way Street,7,118
Pavement Markings,33,310
Safety Belt,1221,8349
"School Bus, Passing Stopped",0,148
Speeding,526,5635
Spillback,10,34
Tinted Windows,384,3822
Truck Routes,20,153
U-Turn,11,51
Uninspected,25,131
Uninsured,92,692
Unlicensed Operator,542,4315
Unregistered,53,408
Unsafe Lane Change,10,115
Other Movers,969,6794
TOTAL Movers,8469,70574
