Citywide,,
  August ,,
citysum,,
"","",""
Backing Unsafely,89,840
Brake Lights (Defect.or Improper),607,5609
"Bus Lane, Driving in",251,1345
Cell Phone,6370,51679
Commercial Veh on Pkwy,237,1478
Defective Brakes,18,139
Disobey Steady Red Signal,5914,46736
Disobey Traffic Control Device,15220,129051
Equipment (Other),1179,9703
Fail to Keep Right,17,189
Fail to Signal,1462,14035
Following Too Closely,66,702
Headlights (Defect. or Improper),484,4883
Improper Lights,145,1082
Improper Passing,281,2637
Improper Turn,7022,61482
Improper/Missing Plates,395,3288
Lamps and Other Equipment on Bicycle,101,366
Not Giving R of W to Pedes.,4007,35526
Not Giving R of W to Veh.,183,1945
OBSTRUCTED PLATE,381,3952
One Way Street,389,3061
Pavement Markings,758,9016
Safety Belt,7228,54858
"School Bus, Passing Stopped",22,2022
Speeding,11843,104208
Spillback,133,1693
Tinted Windows,5055,46905
Truck Routes,273,2106
U-Turn,154,1892
Uninspected,300,2731
Uninsured,1565,14803
Unlicensed Operator,4336,37141
Unregistered,954,7672
Unsafe Lane Change,376,3690
Other Movers,8543,61964
CitywideTOTAL Movers ,86358,730429
