"Moving Violations",,
"69th Precinct",,
"  August ",,
069sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",4,49
"Bus Lane, Driving in",0,0
"Cell Phone",85,684
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",29,211
"Disobey Traffic Control Device",108,1052
"Equipment (Other)",6,37
"Fail to Keep Right",0,0
"Fail to Signal",3,7
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",3,44
"Improper Lights",0,0
"Improper Passing",9,90
"Improper Turn",50,625
"Improper/Missing Plates",1,1
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",11,244
"Not Giving R of W to Veh.",1,7
"OBSTRUCTED PLATE",13,98
"One Way Street",5,6
"Pavement Markings",0,0
"Safety Belt",161,971
"School Bus, Passing Stopped",0,18
Speeding,35,367
Spillback,0,1
"Tinted Windows",70,919
"Truck Routes",3,20
U-Turn,0,1
Uninspected,5,46
Uninsured,17,177
"Unlicensed Operator",46,350
Unregistered,18,123
"Unsafe Lane Change",0,2
"Other Movers",95,641
"069TOTAL Movers ",779,6795
,,
"* All figures are preliminary and subject to change.",,
