"Moving Violations",,
"100th Precinct",,
"  August ",,
100sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",13,105
"Bus Lane, Driving in",0,0
"Cell Phone",41,361
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",56,606
"Disobey Traffic Control Device",62,716
"Equipment (Other)",3,11
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",2,8
"Improper Lights",0,1
"Improper Passing",4,62
"Improper Turn",32,447
"Improper/Missing Plates",3,19
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",11,60
"Not Giving R of W to Veh.",0,4
"OBSTRUCTED PLATE",2,23
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",23,175
"School Bus, Passing Stopped",0,12
Speeding,73,588
Spillback,0,0
"Tinted Windows",15,183
"Truck Routes",0,0
U-Turn,0,0
Uninspected,1,18
Uninsured,10,140
"Unlicensed Operator",34,299
Unregistered,5,33
"Unsafe Lane Change",0,0
"Other Movers",64,587
"100TOTAL Movers ",454,4463
,,
"* All figures are preliminary and subject to change.",,
