"Moving Violations",,
"78th Precinct",,
"  August ",,
078sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,9
"Brake Lights (Defect.or Improper)",6,72
"Bus Lane, Driving in",0,1
"Cell Phone",86,724
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",81,665
"Disobey Traffic Control Device",81,1154
"Equipment (Other)",0,31
"Fail to Keep Right",0,0
"Fail to Signal",12,108
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,22
"Improper Lights",0,0
"Improper Passing",3,11
"Improper Turn",6,175
"Improper/Missing Plates",1,14
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",30,367
"Not Giving R of W to Veh.",1,7
"OBSTRUCTED PLATE",3,41
"One Way Street",0,0
"Pavement Markings",6,60
"Safety Belt",45,512
"School Bus, Passing Stopped",0,18
Speeding,30,275
Spillback,0,0
"Tinted Windows",22,327
"Truck Routes",0,1
U-Turn,4,40
Uninspected,2,9
Uninsured,6,127
"Unlicensed Operator",17,191
Unregistered,10,64
"Unsafe Lane Change",0,8
"Other Movers",53,377
"078TOTAL Movers ",506,5410
,,
"* All figures are preliminary and subject to change.",,
