"Moving Violations",,
"68th Precinct",,
"    June ",,
"Offense Description","MTD 2018","YTD 2018"
"Backing Unsafely",2,4
"Bike Lane",0,0
"Bus Lane",0,0
"Cell Phone",31,117
"Commercial Veh on Pkwy",6,32
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",135,742
"Driving Too Slow",0,0
Equipment,14,116
"Equipment (Other)",0,0
"Excessive Noise",0,0
"Fail to Keep Right",1,1
"Fail to yield Right of Way to Pedestrian",71,437
"Failure to Signal",22,129
"Following Too Closely",0,5
"Improper Passing",0,19
"Improper Taxi Pickup",0,0
"Improper Turn",55,235
"Improper/Missing Plates",1,8
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",9,15
"Not Giving R of W to Veh.",0,4
"Obstructed Plate",4,28
"One Way Street",1,8
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",0,0
"Red Light",115,595
"School Bus",1,7
"Scooter In NYC",0,0
"Seat Belt",108,431
Speeding,91,459
Spillback,1,5
"TBTA Rule",0,0
Tints,24,444
"TLC (Other)",0,0
"Truck Route",8,50
Uninspected,1,5
Uninsured,11,166
"Unlicensed Operator",57,319
Unregistered,4,36
"Unsafe Lane Change",1,8
"Other Movers",31,209
"068TOTAL Movers ",805,4634
"* All figures are preliminary and subject to change.",,
