"Moving Violations",,
"28th Precinct",,
"    June ",,
"Offense Description","MTD 2018","YTD 2018"
"Backing Unsafely",0,4
"Bike Lane",0,0
"Bus Lane",5,19
"Cell Phone",74,462
"Commercial Veh on Pkwy",0,0
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",181,1481
"Driving Too Slow",0,0
Equipment,47,211
"Equipment (Other)",0,0
"Excessive Noise",0,0
"Fail to Keep Right",0,1
"Fail to yield Right of Way to Pedestrian",120,502
"Failure to Signal",0,18
"Following Too Closely",0,0
"Improper Passing",0,4
"Improper Taxi Pickup",0,0
"Improper Turn",136,833
"Improper/Missing Plates",2,7
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",1,5
"Not Giving R of W to Veh.",1,6
"Obstructed Plate",1,14
"One Way Street",1,6
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",0,0
"Red Light",168,678
"School Bus",2,9
"Scooter In NYC",0,0
"Seat Belt",102,659
Speeding,30,314
Spillback,0,1
"TBTA Rule",0,0
Tints,13,207
"TLC (Other)",0,0
"Truck Route",0,0
Uninspected,11,27
Uninsured,2,30
"Unlicensed Operator",28,157
Unregistered,4,32
"Unsafe Lane Change",0,3
"Other Movers",52,326
"028TOTAL Movers ",981,6016
"* All figures are preliminary and subject to change.",,
