"Moving Violations",,
"79th Precinct",,
"  August ",,
079sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,12
"Brake Lights (Defect.or Improper)",19,102
"Bus Lane, Driving in",0,0
"Cell Phone",117,715
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",96,756
"Disobey Traffic Control Device",214,2003
"Equipment (Other)",1,2
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",6,73
"Improper Lights",0,0
"Improper Passing",1,9
"Improper Turn",86,528
"Improper/Missing Plates",7,52
"Not Giving R of W to Pedes.",10,118
"Not Giving R of W to Veh.",0,0
"OBSTRUCTED PLATE",0,0
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",46,391
"School Bus, Passing Stopped",1,56
Speeding,26,242
Spillback,0,6
"Tinted Windows",31,305
"Truck Routes",2,37
U-Turn,4,28
Uninspected,1,13
Uninsured,15,153
"Unlicensed Operator",37,325
Unregistered,12,95
"Unsafe Lane Change",4,36
"Other Movers",26,256
"079TOTAL Movers ",762,6316
,,
"* All figures are preliminary and subject to change.",,
