"Moving Violations",,
"47th Precinct",,
"  August ",,
047sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,8
"Brake Lights (Defect.or Improper)",28,279
"Bus Lane, Driving in",0,0
"Cell Phone",56,542
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",25,223
"Disobey Traffic Control Device",109,1002
"Equipment (Other)",0,0
"Fail to Keep Right",0,1
"Fail to Signal",10,27
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",15,296
"Improper Lights",0,0
"Improper Passing",3,21
"Improper Turn",66,609
"Improper/Missing Plates",4,143
"Not Giving R of W to Pedes.",14,185
"Not Giving R of W to Veh.",4,29
"OBSTRUCTED PLATE",10,40
"One Way Street",0,0
"Pavement Markings",0,55
"Safety Belt",106,790
"School Bus, Passing Stopped",0,23
Speeding,45,300
Spillback,0,0
"Tinted Windows",142,1288
"Truck Routes",0,1
U-Turn,0,1
Uninspected,6,39
Uninsured,83,755
"Unlicensed Operator",64,604
Unregistered,31,269
"Unsafe Lane Change",3,8
"Other Movers",51,404
"047TOTAL Movers ",875,7945
,,
"* All figures are preliminary and subject to change.",,
