"Moving Violations",,
"67th Precinct",,
"  August ",,
067sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,11
"Brake Lights (Defect.or Improper)",1,37
"Bus Lane, Driving in",2,17
"Cell Phone",84,587
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",92,731
"Disobey Traffic Control Device",189,1429
"Equipment (Other)",0,3
"Fail to Keep Right",0,0
"Fail to Signal",46,354
"Following Too Closely",1,5
"Headlights (Defect. or Improper)",4,64
"Improper Lights",2,6
"Improper Passing",6,38
"Improper Turn",80,562
"Improper/Missing Plates",17,139
"Not Giving R of W to Pedes.",75,667
"Not Giving R of W to Veh.",32,186
"OBSTRUCTED PLATE",0,2
"One Way Street",0,3
"Pavement Markings",3,70
"Safety Belt",202,905
"School Bus, Passing Stopped",0,34
Speeding,154,779
Spillback,2,33
"Tinted Windows",334,2664
"Truck Routes",13,24
U-Turn,1,31
Uninspected,17,116
Uninsured,28,288
"Unlicensed Operator",132,810
Unregistered,35,219
"Unsafe Lane Change",3,20
"Other Movers",102,743
"067TOTAL Movers ",1657,11577
,,
"* All figures are preliminary and subject to change.",,
