"Moving Violations",,
"44th Precinct",,
"  August ",,
044sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",7,30
"Brake Lights (Defect.or Improper)",44,283
"Bus Lane, Driving in",0,0
"Cell Phone",99,475
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",49,300
"Disobey Traffic Control Device",249,1918
"Equipment (Other)",6,26
"Fail to Keep Right",1,5
"Fail to Signal",11,80
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",14,254
"Improper Lights",0,3
"Improper Passing",1,6
"Improper Turn",7,126
"Improper/Missing Plates",12,140
"Not Giving R of W to Pedes.",12,133
"Not Giving R of W to Veh.",2,25
"OBSTRUCTED PLATE",19,20
"One Way Street",0,3
"Pavement Markings",0,12
"Safety Belt",87,624
"School Bus, Passing Stopped",5,120
Speeding,71,523
Spillback,3,12
"Tinted Windows",57,786
"Truck Routes",0,1
U-Turn,0,23
Uninspected,8,88
Uninsured,30,238
"Unlicensed Operator",77,559
Unregistered,35,230
"Unsafe Lane Change",0,12
"Other Movers",22,240
"044TOTAL Movers ",928,7295
,,
"* All figures are preliminary and subject to change.",,
